phone_number,status
6473569821,Active
7725063128,Active
6069192361,Inactive
8525931630,Inactive
9609034934,Active
9798952164,Active
6195741353,Inactive
9824083496,Active
8859927568,Active
7066637842,Inactive
7168964442,Active
8162242694,Active
7376674246,Active
8253844026,Active
9712397728,Active
6479855241,Active
7093904488,Inactive
6562945833,Inactive
9979023755,Active
7045818105,Active
8462184185,Active
6934983393,Active
7595756371,Active
6676431181,Inactive
7819360028,Inactive
9249763782,Active
8711239281,Inactive
8512632065,Inactive
6407713456,Inactive
8399400306,Inactive
7317792067,Inactive
8772545891,Active
6210096108,Inactive
9340214450,Active
6068388924,Inactive
6339614043,Active
9568249203,Inactive
7483067493,Active
9498094845,Inactive
8059216608,Inactive
9876383533,Active
8280113470,Active
9320167486,Inactive
7260036317,Inactive
7732475816,Active
6560337198,Active
7220728948,Inactive
7234626767,Active
7325872990,Active
7699525107,Active
7969447486,Inactive
8253121343,Inactive
6847980698,Inactive
8847074577,Inactive
9741610495,Inactive
7404188309,Active
6876877505,Inactive
9722685292,Inactive
6678786680,Inactive
7902260917,Active
6275430261,Active
7552148194,Inactive
9482219733,Inactive
7393004565,Inactive
8325639967,Active
6623006857,Active
7342681807,Active
8209373758,Inactive
7280086143,Active
7538115314,Inactive
9113961000,Active
8326897290,Inactive
7010824384,Inactive
6409160794,Active
6276431019,Inactive
9626098662,Active
6652712997,Inactive
8794427256,Active
9528512298,Inactive
6143134441,Active
7957989681,Active
9358768011,Inactive
6824152088,Active
8050903064,Inactive
8947020752,Inactive
6839387220,Active
7995009886,Inactive
7063095457,Inactive
9387866418,Active
9420596578,Inactive
7111878630,Active
7492719500,Inactive
9512670951,Active
8749139346,Inactive
9498832005,Active
8012098767,Active
8013906409,Active
6031035316,Active
8936087893,Inactive
7117001420,Active
9699574438,Inactive
6386933560,Inactive
8172727299,Inactive
6767296565,Inactive
6269987961,Inactive
6822957046,Inactive
6479779897,Inactive
6171116109,Inactive
8312682807,Active
8109687883,Inactive
6301828302,Active
6035435592,Inactive
6797656549,Inactive
8806662650,Active
7753872567,Inactive
8294750131,Inactive
9224713343,Active
8928842005,Inactive
6067125100,Inactive
7863451967,Inactive
7610245144,Inactive
9709763173,Active
6876529758,Active
8064025000,Inactive
8623266559,Inactive
8732245441,Active
7979263787,Inactive
8025874727,Active
8678586150,Inactive
6677921342,Inactive
6657598910,Active
9258088059,Inactive
7785921064,Inactive
9045434665,Active
8482438006,Active
7144867951,Active
8688021133,Active
9034559722,Inactive
9717640374,Inactive
8329523018,Active
6724255366,Active
8041440052,Active
6126322209,Inactive
7933005362,Active
8856037546,Active
9404254944,Inactive
7356401181,Active
8410383922,Inactive
6511405586,Active
6520096281,Inactive
9798022388,Inactive
8749727032,Inactive
8707148025,Inactive
8252564223,Inactive
7969639083,Active
7985343587,Active
9695324573,Active
6005504628,Active
6141807089,Inactive
6483876081,Inactive
6125586180,Inactive
6350756959,Active
8827564275,Inactive
9985533951,Active
8223640284,Inactive
8253578066,Inactive
7961274794,Active
7023784836,Inactive
7142070198,Active
6335453380,Active
8898085700,Inactive
6027435263,Active
6281058065,Active
9809463931,Active
9408956552,Inactive
8776051970,Active
9826626825,Active
7771405532,Active
8219273004,Active
8482387860,Active
7958104571,Active
6972498255,Inactive
9038938283,Active
6320923157,Inactive
7606524775,Inactive
8095896191,Active
9711154204,Active
7460065988,Active
7348343410,Inactive
8521200882,Inactive
9761154022,Active
9118647070,Active
6763901380,Active
6449015560,Active
9487543500,Active
7512108648,Inactive
7578844592,Active
8431955271,Active
9922733809,Inactive
8543654189,Active
7434060071,Active
8250472768,Inactive
8231279046,Active
9507257406,Inactive
9171331501,Active
7528508311,Inactive
7843362373,Active
8518816132,Active
8271170956,Inactive
6878998611,Active
9853313091,Inactive
8048534364,Inactive
8606276460,Inactive
8323348221,Active
7649164547,Inactive
7506602469,Active
7372064019,Active
7054558778,Inactive
6693050004,Inactive
8310292595,Active
7650663716,Active
8165766099,Inactive
7419747702,Inactive
9439112282,Inactive
6638557552,Active
6473746363,Active
9429892628,Inactive
6525929811,Inactive
8744746992,Active
9394276094,Inactive
8422208088,Inactive
7565464424,Active
7532693907,Active
7243862044,Inactive
7280693070,Inactive
8231793065,Inactive
6185121656,Active
8194009783,Inactive
7101303022,Active
8600406640,Active
6905058239,Inactive
9484361067,Active
9383027679,Inactive
9514508604,Active
9297804911,Active
8480415932,Active
7494727035,Inactive
9867281999,Active
7215903215,Active
6341306181,Inactive
8600583442,Active
8935087152,Inactive
8974603744,Active
7295537016,Inactive
9261392714,Active
7500861270,Active
6064098291,Active
6827024754,Active
8303449834,Active
7422599154,Active
9387074814,Inactive
9776607264,Inactive
8499136793,Active
8473478195,Active
7685482436,Active
9962638943,Active
8507028625,Active
8788340577,Active
6919483711,Active
7653968709,Active
7861698836,Active
9228060621,Inactive
9373905767,Active
8138511112,Active
8300531527,Inactive
7121989052,Inactive
8029887101,Active
8704225524,Active
7807384733,Active
8941761987,Active
8598199813,Active
6534843568,Active
8939114585,Inactive
8340509549,Active
6180061729,Active
6256271883,Inactive
6336307117,Inactive
9886099569,Inactive
7100518248,Active
6802059818,Inactive
6537225109,Active
9257882054,Inactive
9208702648,Active
9225882750,Active
7595637043,Inactive
9632777416,Active
7265681232,Active
8209690491,Active
8006660888,Active
6878477205,Active
6003806202,Inactive
7652403691,Active
9464637158,Inactive
6046262810,Active
9894177592,Active
6568160351,Active
7928306653,Inactive
8127464275,Active
9019623474,Active
7300922491,Inactive
6953600244,Active
6163002817,Active
9457574268,Active
8801220005,Active
8101853482,Inactive
8684400820,Active
6142059712,Active
8226169591,Inactive
6292343810,Inactive
7097505367,Active
8906703634,Active
8372172447,Inactive
9304623220,Active
7310737298,Inactive
8717368551,Active
8873878639,Active
7125126329,Inactive
9050138024,Active
9966017794,Inactive
6340245511,Active
8229723320,Inactive
7945549660,Active
6214717443,Active
6870554033,Inactive
6098030286,Active
6770255495,Inactive
8611227828,Inactive
9220508779,Active
9743252919,Active
9806765391,Active
6997557571,Active
6936165732,Active
9136482453,Inactive
6963550831,Active
9797501244,Active
6229645230,Active
9910409908,Active
7752436578,Inactive
7557542208,Active
9015005340,Inactive
8252128955,Active
9160766330,Inactive
6738543941,Active
9639598071,Active
9194477484,Active
7964433366,Inactive
7032549491,Inactive
9808508733,Active
8879390724,Inactive
9692603319,Active
7600744500,Active
7814130919,Active
8743267736,Inactive
7798300982,Active
6862917213,Active
7009552869,Active
9518125186,Inactive
9051869446,Active
9701160006,Active
8205107701,Inactive
9710560122,Active
8127502882,Inactive
9622406989,Inactive
8975994242,Active
6461144204,Inactive
8278361946,Active
9803442325,Inactive
8715896684,Active
8316764214,Active
8378384097,Inactive
7856046526,Active
7458889537,Active
8595929342,Inactive
9651276362,Active
7813202507,Inactive
6905371824,Inactive
8220925099,Inactive
7241474337,Active
7305509624,Active
8628944875,Inactive
9559827159,Inactive
8513461043,Inactive
9298361700,Active
8774090418,Inactive
8717938236,Active
9405101602,Inactive
7228654699,Active
6108009069,Active
8724731549,Inactive
9934762006,Active
9618238396,Inactive
7206366351,Inactive
8865511554,Inactive
6776275984,Inactive
9315712998,Inactive
9367035737,Active
8797155646,Inactive
9459942826,Active
7446746421,Inactive
9058627912,Inactive
8324886562,Active
7441194168,Inactive
7436695946,Active
6810739147,Inactive
8130902240,Inactive
8407466208,Active
8685874529,Active
7314571251,Active
6692912851,Inactive
9551284731,Active
8820002736,Active
6916638521,Inactive
7110383001,Active
8893583908,Inactive
8154870371,Active
9780362523,Inactive
7084715584,Inactive
7731300169,Active
9970908751,Active
9792911154,Inactive
9878764498,Inactive
9323352004,Active
6537752544,Inactive
9567413433,Inactive
8827544626,Active
7299463715,Active
8619741012,Active
8729330376,Inactive
9264774309,Active
8507623706,Active
6719019879,Active
8508397078,Inactive
8463022819,Active
7858553428,Inactive
7164563717,Inactive
9609801725,Inactive
8912319802,Inactive
8827341983,Inactive
8779680498,Active
6131256503,Active
7026734641,Inactive
7157525874,Active
9380470488,Active
6008845889,Active
9266023470,Active
7318980574,Inactive
6822711879,Active
6829403215,Inactive
8817708054,Inactive
9477694034,Active
9697607487,Inactive
9366676913,Active
9816429237,Active
9314950121,Active
8060743619,Inactive
7928851234,Active
7880479189,Active
8537539305,Active
6024571305,Active
8823567420,Inactive
8575969514,Active
7365573701,Active
8747010292,Inactive
9430981197,Active
9034323097,Active
9612172284,Active
7154753038,Inactive
9101107512,Active
7742904862,Active
8427914920,Inactive
7243982880,Active
6916521080,Active
6269790377,Inactive
7621727308,Inactive
8062941950,Inactive
6458539107,Inactive
6669595166,Active
8616688067,Inactive
9452653532,Inactive
6427159842,Active
8670320738,Inactive
8013068399,Active
8158720890,Inactive
8705971866,Inactive
8958877193,Inactive
8547887638,Inactive
8977562563,Active
8554760556,Inactive
9193422708,Active
9462879024,Active
8226276951,Inactive
8665217020,Active
9569204935,Inactive
7581520656,Inactive
6963593071,Inactive
6068810694,Active
9120816943,Inactive
6094128024,Inactive
7601189427,Active
6987655856,Active
9991029195,Inactive
9687743240,Active
6110717689,Inactive
8495975794,Inactive
8484478584,Inactive
7972418895,Inactive
7874930382,Inactive
9030197281,Inactive
9202596055,Active
6681630751,Active
8137618130,Active
6880744149,Inactive
8663313772,Active
8306619282,Active
7346749680,Inactive
9021345637,Active
7051973605,Inactive
7666885386,Inactive
7362047697,Inactive
9174944784,Inactive
6697913697,Active
6778530977,Active
8809175146,Active
7491277600,Active
9423462479,Active
8125519070,Inactive
8405128869,Active
8871367980,Active
9750889894,Inactive
6850812006,Active
7553228804,Active
9232733793,Inactive
7538751587,Inactive
7779682789,Active
6354138744,Inactive
9073883040,Inactive
8176554408,Active
8607770747,Inactive
6112674551,Active
7917221184,Inactive
7994357988,Inactive
6658178393,Active
7842391795,Active
9316378247,Active
7421957337,Active
8823873228,Inactive
7215590712,Inactive
8887935296,Inactive
8070384689,Inactive
9043968613,Active
8999806816,Active
8652009366,Active
6889001703,Inactive
8154509412,Active
8325158007,Inactive
7105237872,Inactive
8816455349,Inactive
7683154562,Active
7028681866,Inactive
6997838649,Active
9573358408,Active
9804465785,Active
6044984461,Active
7392132175,Inactive
8012276538,Inactive
8888360854,Inactive
7662026551,Active
9802784867,Active
9124055085,Active
8304117425,Inactive
7625596553,Inactive
8009509372,Active
7971389576,Active
8905626045,Inactive
6886811098,Inactive
7139803806,Inactive
9293460962,Active
6463727221,Inactive
6254342663,Inactive
6960829095,Active
7724103308,Inactive
6217460710,Active
7756450722,Inactive
7835633640,Active
9586686619,Inactive
8396778062,Inactive
8850995201,Inactive
8220673466,Inactive
9064475736,Inactive
8462157054,Inactive
8733677777,Active
6085466388,Inactive
8020600224,Inactive
7411349731,Inactive
6682593185,Inactive
9046234865,Active
9185002081,Active
8449518610,Inactive
9353007134,Inactive
9778262408,Inactive
8783540942,Active
6342676375,Active
9389995216,Active
8235832741,Active
6288142727,Active
7008344442,Active
8274121130,Inactive
8139795534,Active
6235740697,Inactive
7426146861,Active
9501427945,Active
6434913318,Active
9216259142,Inactive
9399046677,Active
7643094497,Inactive
8506248369,Inactive
9951196460,Active
8619925855,Active
9516990663,Inactive
7672842244,Inactive
8890215466,Active
7430041990,Inactive
7174373592,Inactive
9669926022,Active
7941576554,Inactive
7383885870,Inactive
9068170979,Active
6134933147,Inactive
9353493817,Active
9169850608,Active
7355707205,Active
6939507838,Active
6372688721,Active
7888002328,Active
6312142135,Inactive
9892354851,Inactive
7155011983,Inactive
9566745296,Active
8546782670,Inactive
7608317827,Active
8758744650,Active
8536308799,Inactive
8298117550,Inactive
6934000901,Inactive
9076141712,Active
6362247129,Active
8409769764,Inactive
8208928906,Inactive
9653148139,Active
8293348393,Active
6719162918,Active
8685736454,Inactive
7457993820,Active
8392645287,Active
6317232578,Inactive
6433322970,Active
8721440091,Active
9008091893,Active
6935929427,Active
6911209538,Active
6271677061,Inactive
9175326531,Active
8313719473,Inactive
9713744810,Inactive
6969067491,Active
6490788230,Active
7342573651,Inactive
8088319423,Active
7749120846,Inactive
8448516952,Inactive
7214044683,Active
9972591361,Inactive
6416189396,Inactive
6136928054,Inactive
6458787934,Inactive
8563986282,Active
8763198814,Inactive
8930527745,Active
9550548062,Inactive
6986979931,Inactive
6354219120,Active
9215089648,Inactive
9903318479,Active
7978240107,Inactive
7649198157,Inactive
9106502205,Inactive
9315486434,Active
9565280990,Inactive
8540300901,Active
8107272924,Inactive
